doe_number,instance_number,cycle,cycling_substate,start_time,end_time,capacity,time,energy,energy_rest,battery_capacity_charge_bulk,capacity_charge_cc,capacity_charge_cv,time_charge_cc,time_charge_cv,wh_charge_bulk,energy_charge_cc,energy_charge_cv,avg_temp,max_temp,min_temp,ambient_temperature_deg_c_avg,ambient_temperature_deg_c_max,ambient_temperature_deg_c_min,delta_temp,mean_mean_voltage,min_mean_voltage,max_mean_voltage,mean_min_voltage,min_min_voltage,max_min_voltage,mean_max_voltage,min_max_voltage,max_max_voltage,mean_mean_current,min_mean_current,max_mean_current,mean_min_current,min_min_current,max_min_current,mean_max_current,min_max_current,max_max_current,avg_sum_cell_voltage_v,avg_cell1_voltage_v,min_cell1_voltage_v,max_cell1_voltage_v,avg_cell2_voltage_v,max_cell2_voltage_v,min_cell2_voltage_v,avg_cell3_voltage_v,min_cell3_voltage_v,max_cell3_voltage_v,avg_cell4_voltage_v,min_cell4_voltage_v,max_cell4_voltage_v,avg_cell5_voltage_v,min_cell5_voltage_v,max_cell5_voltage_v,avg_cell6_voltage_v,min_cell6_voltage_v,max_cell6_voltage_v,avg_rest_current_a,min_rest_current_a,max_rest_current_a,avg_rest_voltage_v,min_rest_voltage_v,max_rest_voltage_v,capacity_5_minutes,capacity_10_minutes,capacity_15_minutes,capacity_20_minutes,capacity_25_minutes,capacity_30_minutes,capacity_35_minutes,capacity_40_minutes,capacity_45_minutes,capacity_50_minutes,capacity_55_minutes,capacity_60_minutes,capacity_90_minutes,capacity_120_minutes,capacity_150_minutes,capacity_180_minutes,dcir
testCell,25,195,DISCHARGE,2023-12-02 09:39:41.644,2023-12-02 09:53:07.266,2.2445,13.427033333333332,7.4374,,,2.2445,,13.418216666666666,,,7.4374,,7.984495064122878,15.599152,-0.00061035156,25.856793943181817,26.160507,25.589066,15.59976235156,3.323272406565656,2.5012665,3.8551788,3.32262032455808,2.4997559,3.8521576,3.324549752272727,2.5012665,3.8597107,10.006181572790409,6.8291473,10.06572,9.962533991414134,6.7967834,10.033356,10.0393015328283,6.861511,10.0980835,,,,,,,,,,,,,,,,,,,,,,,,,,1.4108241,0.5742283,-5.394446e-06,-5.394446e-06,-5.394446e-06,-5.394446e-06,-5.394446e-06,-5.394446e-06,-5.394446e-06,-5.394446e-06,-5.394446e-06,-5.394446e-06,-5.394446e-06,-5.394446e-06,-5.394446e-06,-5.394446e-06,
testCell,25,195,DISCHARGE REST,2023-12-02 09:53:07.281,2023-12-02 10:23:01.903,,29.91036666666667,,0.0,,,,,,,,,3.781728019378072,16.199142,-0.00061035156,25.64638858801956,26.053696,25.193863,16.199752351559997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,21,194,CHARGE,2023-12-02 02:20:15.621,2023-12-02 02:56:48.038,2.517,36.540283333333335,10.0494,,1.8195,,0.6964,,16.955266666666667,7.1264,,2.923,7.80584733850194,13.599182,0.79937744,25.702265271751543,26.1792,25.43953,12.79980456,3.9618231815482856,3.2586975,4.203308,3.791704856885135,3.1080475,4.0737457,4.077005912514275,3.273758,4.3238373,4.128560261967111,7.5361023,0.3234253,13.530077649193917,19.050476,0.38813782,9.263835437883074,0.22640991,10.964523,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00060580525,0.62416834,1.2470514,1.8677154,2.2323816,2.4098506,2.4983802,2.515793,2.515793,2.515793,2.515793,2.515793,2.515793,2.515793,2.515793,2.515793,
testCell,21,194,CHARGE REST,2023-12-02 02:56:48.254,2023-12-02 03:26:45.256,,29.950033333333334,,0.0,,,,,,,,,1.2483925933374074,4.1993256,0.1993866,25.28459395843521,25.834732,24.745255,3.999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,21,194,DCIR,2023-12-02 03:26:45.866,2023-12-02 03:27:11.116,0.0542,0.4208333333333333,,0.222,,,,,,,,,0.2116313106122448,0.39938354,0.1993866,24.79757044897959,24.854736,24.745255,0.1999969399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4608438,2.4608438,2.4608438,2.4608438,2.4608438,2.4608438,2.4608438,2.4608438,2.4608438,2.4608438,2.4608438,2.4608438,2.4608438,2.4608438,2.4608438,2.4608438,0.0265
testCell,21,194,DISCHARGE,2023-12-02 03:27:11.120,2023-12-02 03:42:11.256,2.5056,15.002266666666666,8.452,,,2.5056,,14.993433333333334,,,8.452,,9.74856215026018,18.599106,0.39938354,25.489221251696843,26.040344,24.782639,18.19972246,3.3792827069570137,2.5054169,3.8733826,3.3786760228506787,2.5054169,3.871872,3.3805088902714924,2.5069275,3.8763885,10.007877178733048,6.824524,10.058899,9.965106419287336,6.7921753,10.02655,10.038664458484174,6.8568726,10.091248,,,,,,,,,,,,,,,,,,,,,,,,,,1.6270033,0.79169095,-0.043545403,-0.04496071,-0.04496071,-0.04496071,-0.04496071,-0.04496071,-0.04496071,-0.04496071,-0.04496071,-0.04496071,-0.04496071,-0.04496071,-0.04496071,-0.04496071,
testCell,21,194,DISCHARGE REST,2023-12-02 03:42:11.520,2023-12-02 04:12:08.464,,29.949066666666667,,0.0,,,,,,,,,5.645513764779946,19.199097,0.79937744,25.54422234290953,26.040344,25.151138,18.39971956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,194,CHARGE,2023-12-02 10:07:01.978,2023-12-02 10:43:14.184,2.5399,36.20343333333334,10.1427,,1.8435,,0.6954,,16.401566666666668,7.2237,,2.919,7.541077646137882,12.599197,1.1993713,25.923140956421488,26.83876,25.127106,11.3998257,3.958406044477748,3.2663727,4.2028503,3.792323466797328,3.1190643,4.0720825,4.070338214272538,3.2844238,4.323105,4.205904005192064,7.492584,0.16217041,13.646718791713145,19.072037,0.45410156,9.29138278231958,0.32435608,10.671249,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005877484,0.6225008,1.2453911,1.8666018,2.2522469,2.437303,2.525153,2.5387008,2.5387008,2.5387008,2.5387008,2.5387008,2.5387008,2.5387008,2.5387008,2.5387008,
testCell,22,194,CHARGE REST,2023-12-02 10:43:14.403,2023-12-02 11:13:11.600,,29.95328333333333,,0.024,,,,,,,,,1.9304115247065992,5.1993103,0.79937744,25.986564712102684,26.707916,25.145798,4.39993286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,194,DCIR,2023-12-02 11:13:12.210,2023-12-02 11:13:37.454,0.0541,0.4207333333333333,,0.222,,,,,,,,,0.7912142995918368,0.79937744,0.5993805,26.61118636734694,26.699905,26.531677,0.19999694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4838784,2.4838784,2.4838784,2.4838784,2.4838784,2.4838784,2.4838784,2.4838784,2.4838784,2.4838784,2.4838784,2.4838784,2.4838784,2.4838784,2.4838784,2.4838784,0.0263
testCell,22,194,DISCHARGE,2023-12-02 11:13:37.455,2023-12-02 11:28:29.323,2.4811,14.864466666666669,8.387,,,2.4811,,14.855583333333334,,,8.387,,8.526615321667617,15.9991455,0.79937744,26.14764985779555,26.566391,25.82405,15.199768059999998,3.385100115990862,2.508789,3.8751678,3.384472596230725,2.508789,3.8721619,3.386359553226728,2.5102844,3.8781738,10.005956728726453,6.876297,10.054977,9.963446908623649,6.811432,10.022537,10.03698614106226,6.908737,10.119843,,,,,,,,,,,,,,,,,,,,,,,,,,1.6516771,0.8150389,0.0026245103,0.0026245103,0.0026245103,0.0026245103,0.0026245103,0.0026245103,0.0026245103,0.0026245103,0.0026245103,0.0026245103,0.0026245103,0.0026245103,0.0026245103,0.0026245103,
testCell,22,194,DISCHARGE REST,2023-12-02 11:28:29.807,2023-12-02 11:58:27.140,0.0,29.95555,0.0037,0.0448,,,,,,,,,5.9916012087965775,16.599136,1.1993713,26.553395155161883,26.74263,25.837402,15.399764700000002,2.4997559,2.4997559,2.4997559,2.4997559,2.4997559,2.4997559,2.5012665,2.5012665,2.5012665,9.990097,9.990097,9.990097,9.925232,9.925232,9.925232,9.990097,9.990097,9.990097,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012635757,0.0012635757,0.0012635757,0.0012635757,0.0012635757,0.0012635757,0.0012635757,0.0012635757,0.0012635757,0.0012635757,0.0012635757,0.0012635757,0.0012635757,0.0012635757,0.0012635757,0.0012635757,
testCell,23,194,CHARGE,2023-12-01 04:43:00.824,2023-12-01 05:19:20.233,2.5225,36.323483333333336,10.063,,1.8185,,0.7029,,16.795066666666667,7.1171,,2.9459,4.731427547981654,8.199265,0.5993805,26.051782966055065,26.908188,25.658493,7.599884500000001,3.966205824013763,3.2913055,4.2034607,3.793170596169724,3.131485,4.0677643,4.0835070123623884,3.3063812,4.3270874,4.155369973091743,7.5395813,0.16178894,13.5664170971972,18.929855,0.48538208,9.276834688201824,0.32359314,11.131393,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017328314,0.62809867,1.2523233,1.8732398,2.2424364,2.4207096,2.5065968,2.5214052,2.5214052,2.5214052,2.5214052,2.5214052,2.5214052,2.5214052,2.5214052,2.5214052,
testCell,23,194,CHARGE REST,2023-12-01 05:19:20.670,2023-12-01 05:49:14.715,,29.90075,,0.0,,,,,,,,,1.0552415037286056,2.9993439,0.1993866,26.734542378973096,27.02034,25.762634,2.7999573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,194,DCIR,2023-12-01 05:49:15.323,2023-12-01 05:49:40.535,0.0542,0.4202,,0.2216,,,,,,,,,0.3055074253061224,0.39938354,0.1993866,26.92802426530612,26.982956,26.873474,0.1999969399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4665294,2.4665294,2.4665294,2.4665294,2.4665294,2.4665294,2.4665294,2.4665294,2.4665294,2.4665294,2.4665294,2.4665294,2.4665294,2.4665294,2.4665294,2.4665294,0.0261
testCell,23,194,DISCHARGE,2023-12-01 05:49:40.536,2023-12-01 06:04:26.163,2.4683,14.76045,8.316,,,2.4683,,14.7516,,,8.316,,5.453611779368544,10.199234,0.39938354,26.26797934959817,26.916199,26.032333,9.79985046,3.380236488059701,2.505783,3.8717651,3.3796194195752003,2.505783,3.8702545,3.381461107520091,2.5072937,3.8747864,10.005423211251443,6.860031,10.063553,9.964094310275556,6.8276825,10.031189,10.03639066618829,6.924759,10.0959015,,,,,,,,,,,,,,,,,,,,,,,,,,1.6314183,0.7949258,-0.001938692,-0.001938692,-0.001938692,-0.001938692,-0.001938692,-0.001938692,-0.001938692,-0.001938692,-0.001938692,-0.001938692,-0.001938692,-0.001938692,-0.001938692,-0.001938692,
testCell,23,194,DISCHARGE REST,2023-12-01 06:04:26.431,2023-12-01 06:34:20.560,,29.90215,,0.0,,,,,,,,,3.683685496308073,10.799225,0.5993805,26.719935787897303,27.02034,26.056366,10.1998445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,194,CHARGE,2023-12-01 08:33:23.188,2023-12-01 09:11:14.547,2.5104,37.85598333333333,10.0542,,1.7776,,0.7317,,18.57575,6.9797,,3.0745,5.4822273907105,9.999237,0.1993866,26.56510179346866,26.910858,26.09642,9.7998504,3.97692160293468,3.2854767,4.203308,3.822003976235655,3.1362762,4.0782166,4.086539710481017,3.302063,4.3178406,3.979619471838488,7.522583,0.16142273,13.319293233495078,19.339172,0.4842987,9.277764876076764,0.29057312,11.364578,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00085587206,0.62236094,1.2453326,1.8607149,2.209586,2.3825417,2.4754415,2.5094438,2.5094438,2.5094438,2.5094438,2.5094438,2.5094438,2.5094438,2.5094438,2.5094438,
testCell,24,194,CHARGE REST,2023-12-01 09:11:14.940,2023-12-01 09:41:13.181,,29.970683333333334,,0.0666,,,,,,,,,0.666616626830758,2.59935,-0.00061035156,26.758555427872864,27.092438,26.176529,2.59996035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,194,DCIR,2023-12-01 09:41:13.790,2023-12-01 09:41:39.039,0.0543,0.4208166666666666,,0.2221,,,,,,,,,0.08510262768,0.1993866,-0.00061035156,26.18072510204082,26.243286,26.10176,0.19999695156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.454522,2.454522,2.454522,2.454522,2.454522,2.454522,2.454522,2.454522,2.454522,2.454522,2.454522,2.454522,2.454522,2.454522,2.454522,2.454522,
testCell,24,194,DISCHARGE,2023-12-01 09:41:39.059,2023-12-01 09:56:15.588,2.4368,14.608816666666666,8.2075,,,2.4368,,14.599933333333333,,,8.2075,,7.3310219275465105,13.999176,0.1993866,26.82200744883721,27.447586,26.018982,13.7997894,3.3707572502906977,2.5047913,3.8717346,3.37012810866279,2.5047913,3.8702393,3.3719909766279077,2.5063019,3.8762665,10.00555304529068,6.8122864,10.557434,9.964048537209283,6.779999,10.492859,10.03870419627906,6.8768616,10.589722,,,,,,,,,,,,,,,,,,,,,,,,,,1.6224741,0.7874418,0.01756022,0.01756022,0.01756022,0.01756022,0.01756022,0.01756022,0.01756022,0.01756022,0.01756022,0.01756022,0.01756022,0.01756022,0.01756022,0.01756022,0.0261
testCell,24,194,DISCHARGE REST,2023-12-01 09:56:15.843,2023-12-01 10:26:14.305,,29.974366666666665,,0.0531,,,,,,,,,4.051772792933985,14.599167,0.1993866,27.01455542420538,27.543716,26.352768,14.3997804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,25,194,CHARGE,2023-12-02 06:37:50.220,2023-12-02 07:16:45.818,2.3092,38.926633333333335,9.3191,,1.5039,,0.8042,,21.91098333333333,5.9463,,3.3727,4.951027849024946,10.199234,-0.00061035156,25.41250161782346,25.866776,25.097733,10.19984435156,4.022383479884313,3.3817596,4.2034607,3.865189472579268,3.2249603,4.0737915,4.137197860711227,3.3953247,4.325577,3.552814368866754,7.541214,0.29129028,12.698857329455864,19.0634,0.4854889,9.274494885332036,0.2589264,11.392715,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009117453,0.62664783,1.252199,1.7901899,2.0408778,2.176556,2.2613058,2.3080392,2.3080392,2.3080392,2.3080392,2.3080392,2.3080392,2.3080392,2.3080392,2.3080392,
testCell,25,194,CHARGE REST,2023-12-02 07:16:46.004,2023-12-02 07:46:41.515,,29.925183333333333,,0.0,,,,,,,,,0.3100206056553302,1.3993683,-0.00061035156,25.66697068520783,26.227264,25.367432,1.39997865156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,25,194,DCIR,2023-12-02 07:46:42.123,2023-12-02 07:47:07.349,0.0543,0.4204333333333333,,0.2207,,,,,,,,,0.01163435976,0.1993866,-0.00061035156,25.920017816326528,25.960236,25.880127,0.19999695156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2530715,2.2530715,2.2530715,2.2530715,2.2530715,2.2530715,2.2530715,2.2530715,2.2530715,2.2530715,2.2530715,2.2530715,2.2530715,2.2530715,2.2530715,2.2530715,0.0274
testCell,25,194,DISCHARGE,2023-12-02 07:47:07.352,2023-12-02 08:00:35.774,2.2517,13.4737,7.4678,,,2.2517,,13.464866666666667,,,7.4678,,7.927651285487729,15.399155,0.1993866,25.72206569162996,25.952225,25.45021,15.1997684,3.3249545234738824,2.5042877,3.8521576,3.32432737633732,2.5042877,3.8506622,3.326205167589679,2.505783,3.8536682,10.007285457079927,6.8291473,10.06572,9.964406847954676,6.7967834,10.033356,10.03901804405288,6.861511,10.0980835,,,,,,,,,,,,,,,,,,,,,,,,,,1.4192121,0.58254975,0.0011719249,0.0011719249,0.0011719249,0.0011719249,0.0011719249,0.0011719249,0.0011719249,0.0011719249,0.0011719249,0.0011719249,0.0011719249,0.0011719249,0.0011719249,0.0011719249,
testCell,25,194,DISCHARGE REST,2023-12-02 08:00:36.157,2023-12-02 08:30:31.566,,29.923483333333333,,0.0,,,,,,,,,3.744198037236826,15.9991455,-0.00061035156,25.767403573960884,26.232605,25.268631,15.99975585156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,21,193,CHARGE,2023-12-02 00:26:56.130,2023-12-02 01:04:50.062,2.5794,37.89886666666666,10.2939,,1.8537,,0.7247,,18.04693333333333,7.2525,,3.0415,7.66800883959489,13.599182,0.5993805,25.838862690224577,26.133804,25.482254,12.9998015,3.9653811061206383,3.2481537,4.203308,3.796464301783358,3.095993,4.0737457,4.08076472560546,3.273758,4.3238373,4.079209125117346,7.5361023,0.3234253,13.454443305068292,19.115158,0.45281982,9.261256288936584,0.32344055,11.158585,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010709049,0.6256305,1.2484326,1.8712339,2.2563515,2.4457457,2.543564,2.578508,2.578508,2.578508,2.578508,2.578508,2.578508,2.578508,2.578508,2.578508,
testCell,21,193,CHARGE REST,2023-12-02 01:04:50.540,2023-12-02 01:34:47.401,,29.94768333333333,,0.0,,,,,,,,,1.1421594956479209,3.9993286,0.1993866,25.25509507885086,25.698547,24.828033,3.799942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,21,193,DCIR,2023-12-02 01:34:48.009,2023-12-02 01:35:13.235,0.0543,0.4204333333333333,,0.2221,,,,,,,,,0.2279575914285714,0.39938354,0.1993866,25.20879475510204,25.268631,25.180511,0.1999969399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.523572,2.523572,2.523572,2.523572,2.523572,2.523572,2.523572,2.523572,2.523572,2.523572,2.523572,2.523572,2.523572,2.523572,2.523572,2.523572,
testCell,21,193,DISCHARGE,2023-12-02 01:35:13.255,2023-12-02 01:50:17.527,2.5161,15.0712,8.4929,,,2.5161,,15.062316666666666,,,8.4929,,9.765456833716213,18.599106,0.39938354,25.63623614527028,26.269989,25.191193,18.19972246,3.381674630461712,2.5084229,3.8763885,3.380996060585585,2.5084229,3.8733826,3.382922328547298,2.511444,3.8794098,10.003572248592349,6.824524,10.3823395,9.95833376987613,6.7921753,10.317642,10.038573281306313,6.8568726,10.4470215,,,,,,,,,,,,,,,,,,,,,,,,,,1.6901208,0.85514516,0.02003737,0.007269147,0.007269147,0.007269147,0.007269147,0.007269147,0.007269147,0.007269147,0.007269147,0.007269147,0.007269147,0.007269147,0.007269147,0.007269147,0.0263
testCell,21,193,DISCHARGE REST,2023-12-02 01:50:18.021,2023-12-02 02:20:15.013,0.0,29.949866666666665,0.0038,0.0,,,,,,,,,5.666621437519852,19.199097,0.79937744,25.47486952474038,26.18988,24.929504,18.39971956,2.4993896,2.4993896,2.4993896,2.4993896,2.4993896,2.4993896,2.5009003,2.5009003,2.5009003,10.058899,10.058899,10.058899,9.994217,9.994217,9.994217,10.058899,10.058899,10.058899,,,,,,,,,,,,,,,,,,,,,,,,,,0.00588223,0.00588223,0.00588223,0.00588223,0.00588223,0.00588223,0.00588223,0.00588223,0.00588223,0.00588223,0.00588223,0.00588223,0.00588223,0.00588223,0.00588223,0.00588223,
testCell,22,193,CHARGE,2023-12-02 08:15:20.258,2023-12-02 08:51:49.843,2.5471,36.49308333333333,10.1728,,1.8454,,0.7006,,16.668133333333333,7.2311,,2.9417,7.542183969670631,12.599197,1.1993713,25.807107537511428,26.73996,25.35942,11.3998257,3.9598506584171975,3.2663727,4.2028503,3.7939296745654176,3.120575,4.0720825,4.071858898833487,3.2859192,4.323105,4.184549088339428,7.492584,0.16217041,13.61660760307866,18.942291,0.45410156,9.285476734954251,0.32435608,10.606369,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00060953456,0.62133974,1.2442359,1.865602,2.2535098,2.4399312,2.5290732,2.5459235,2.5459235,2.5459235,2.5459235,2.5459235,2.5459235,2.5459235,2.5459235,2.5459235,
testCell,22,193,CHARGE REST,2023-12-02 08:51:50.266,2023-12-02 09:21:47.636,,29.956166666666665,,0.0076,,,,,,,,,1.894104011992663,5.1993103,0.79937744,26.10645834718827,26.566391,25.44487,4.39993286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,193,DCIR,2023-12-02 09:21:48.246,2023-12-02 09:22:13.509,0.0542,0.42105,,0.2222,,,,,,,,,0.7993774400000001,0.79937744,0.79937744,26.486936346938776,26.539688,26.411514,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4910412,2.4910412,2.4910412,2.4910412,2.4910412,2.4910412,2.4910412,2.4910412,2.4910412,2.4910412,2.4910412,2.4910412,2.4910412,2.4910412,2.4910412,2.4910412,0.0265
testCell,22,193,DISCHARGE,2023-12-02 09:22:13.516,2023-12-02 09:37:03.805,2.4774,14.83815,8.3751,,,2.4774,,14.829366666666669,,,8.3751,,8.56710787937071,15.799149,0.79937744,25.905334324942796,26.440887,25.669174,14.99977156,3.385532640789473,2.5042725,3.8706512,3.3849065506292906,2.502777,3.869156,3.386769266418764,2.505783,3.8736572,10.007969716247148,6.843872,10.314453,9.965349478832955,6.811432,10.249588,10.039757597254017,6.876297,10.314453,,,,,,,,,,,,,,,,,,,,,,,,,,1.6584324,0.82319593,0.013401676,0.013401676,0.013401676,0.013401676,0.013401676,0.013401676,0.013401676,0.013401676,0.013401676,0.013401676,0.013401676,0.013401676,0.013401676,0.013401676,
testCell,22,193,DISCHARGE REST,2023-12-02 09:37:03.999,2023-12-02 10:07:01.370,,29.956183333333332,,0.0386,,,,,,,,,6.030104471088015,16.799133,1.1993713,26.619548639975545,26.862793,25.986938,15.599761700000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,193,CHARGE,2023-12-01 02:51:40.677,2023-12-01 03:27:59.022,2.5264,36.30575,10.0809,,1.8213,,0.7041,,16.741966666666666,7.1294,,2.9515,4.720272408262572,8.199265,0.5993805,26.137426981638743,26.897507,25.615768,7.599884500000001,3.9656529798944247,3.289795,4.2034607,3.7942445091806287,3.1254578,4.0662537,4.082788474913932,3.3078918,4.328598,4.165286322568052,7.5395813,0.291214,13.584625883607936,19.253433,0.48538208,9.276188946610043,0.25888062,11.487335,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014720327,0.6262988,1.2513316,1.8723717,2.2448933,2.4245226,2.5107918,2.525317,2.525317,2.525317,2.525317,2.525317,2.525317,2.525317,2.525317,2.525317,
testCell,23,193,CHARGE REST,2023-12-01 03:27:59.467,2023-12-01 03:57:53.524,,29.90095,,0.0,,,,,,,,,1.0504738514303174,2.9993439,0.1993866,26.68435043031784,27.044373,25.701218,2.7999573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,193,DCIR,2023-12-01 03:57:54.132,2023-12-01 03:58:19.318,0.0543,0.4197666666666667,,0.2218,,,,,,,,,0.3585678379591836,0.39938354,0.1993866,26.8852997755102,26.956253,26.785355,0.1999969399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.470391,2.470391,2.470391,2.470391,2.470391,2.470391,2.470391,2.470391,2.470391,2.470391,2.470391,2.470391,2.470391,2.470391,2.470391,2.470391,
testCell,23,193,DISCHARGE,2023-12-01 03:58:19.338,2023-12-01 04:13:05.908,2.4711,14.776166666666668,8.3305,,,2.4711,,14.7673,,,8.3305,,5.51971821941514,10.599228,0.39938354,26.141576326261468,26.814728,25.949554,10.19984446,3.382394275229357,2.505783,3.8732758,3.3817909142775227,2.505783,3.8702545,3.383651339793577,2.5088043,3.8762817,10.00600936754588,6.892395,10.063553,9.964597987672027,6.8276825,10.031189,10.036997012901375,6.924759,10.0959015,,,,,,,,,,,,,,,,,,,,,,,,,,1.6352264,0.7987477,-0.00094344816,-0.00094344816,-0.00094344816,-0.00094344816,-0.00094344816,-0.00094344816,-0.00094344816,-0.00094344816,-0.00094344816,-0.00094344816,-0.00094344816,-0.00094344816,-0.00094344816,-0.00094344816,0.0265
testCell,23,193,DISCHARGE REST,2023-12-01 04:13:06.246,2023-12-01 04:43:00.216,,29.8995,,0.0,,,,,,,,,3.6999444214669968,10.999222,0.5993805,26.83375273716381,27.140503,26.080399,10.3998415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,193,CHARGE,2023-12-01 06:40:19.066,2023-12-01 07:18:20.771,2.5123,38.028416666666665,10.0617,,1.7787,,0.7325,,18.74405,6.9835,,3.0782,5.493945482420912,9.999237,0.5993805,26.69617916388401,26.918869,26.28334,9.3998565,3.977680126933209,3.2854767,4.203308,3.8228286973418255,3.1377869,4.0782166,4.0876383218804895,3.3035583,4.31633,3.964687331589636,7.522583,0.16142273,13.29853425801839,19.145462,0.4842987,9.2777770408128,0.35514832,11.20314,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00037338494,0.6232033,1.2454098,1.8601499,2.2089942,2.3818674,2.4753094,2.5113852,2.5113852,2.5113852,2.5113852,2.5113852,2.5113852,2.5113852,2.5113852,2.5113852,
testCell,24,193,CHARGE REST,2023-12-01 07:18:21.165,2023-12-01 07:48:19.680,,29.975250000000003,,0.0005,,,,,,,,,0.8101352187408305,2.59935,0.1993866,26.48138735819069,26.82808,26.072388,2.3999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,193,DCIR,2023-12-01 07:48:20.289,2023-12-01 07:48:45.548,0.0542,0.4209833333333333,,0.2221,,,,,,,,,0.1993866,0.1993866,0.1993866,26.12889965306122,26.176529,26.080399,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4564686,2.4564686,2.4564686,2.4564686,2.4564686,2.4564686,2.4564686,2.4564686,2.4564686,2.4564686,2.4564686,2.4564686,2.4564686,2.4564686,2.4564686,2.4564686,
testCell,24,193,DISCHARGE,2023-12-01 07:48:45.568,2023-12-01 08:03:23.929,2.4412,14.63935,8.2236,,,2.4412,,14.63045,,,8.2236,,7.321506565594891,13.999176,0.1993866,26.82811023737668,27.38617,26.029663,13.7997894,3.3704696187463723,2.5002747,3.8717346,3.36985304074289,2.5002747,3.8702393,3.371705579976785,2.5002747,3.8762665,10.00508991990712,6.844574,10.073151,9.96410739814276,6.779999,10.040863,10.03816458769587,6.8768616,10.137711,,,,,,,,,,,,,,,,,,,,,,,,,,1.6240644,0.79059523,0.015054507,0.015054507,0.015054507,0.015054507,0.015054507,0.015054507,0.015054507,0.015054507,0.015054507,0.015054507,0.015054507,0.015054507,0.015054507,0.015054507,0.0261
testCell,24,193,DISCHARGE REST,2023-12-01 08:03:23.977,2023-12-01 08:33:22.574,,29.976616666666665,,0.0528,,,,,,,,,4.044682436797066,14.599167,0.39938354,26.945433143643037,27.514343,26.73462,14.19978346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
